Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
Botswana,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,355,E,920,E,730,E,1170,E,1570,E,890,,1020,E,1155,E,975,E,1345,E,1811,,2761,,4900,,5893,,5523,E,4036,,3529,,2888,,2760,,3155,,2867,,2424,,3138,E,3989,,3926,,2480,,2803,,5648,,4748,,4697,,11205,,13732,,4222,,4081,,3142,,4615,,3814,,4427,,4393,,5686,,3229,,3725,,4267.79,
Botswana,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,11,,43,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Brazil,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,10246,,20305,,23219,,18001,,25627,,41019,,31029,,34464,,29848,,38544,,31617,,27470,,36698,,30673,,21847,,28249,,33941,,41071,,31664,,20563,,19948,,26923,,30350,,29879,,41550,,48052,,54171,,46090,,46355,,43267,,41900,,43809,,36650,,30020,,30846,,36232,,39417,,33034,,30152,,35429,,44927,,46507,,51504,,64266.8,
Brazil,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,78659,,64339,,65610,,92710,,70423,,48702,,59890,,42257,,33935,,38091,,101103,,104175,,63399,,134881,,170930,,141768,,86521,,159016,,160924,,208751,,274776,,201444,,187511,,165279,,193182,,169426,,151200,,157089,,152009,,139290,,164754,,188738,,185702,,199060,,241091,,295259,,277635,,302871,,252752,,198285,,231853,,265813,,235840,,209718.33,
Brunei Darussalam,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,2,,1,,0,...,0,...,0,...,1,,0,...,0,...,5,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6,E,0,...,105,,0,...,28,E,268,E,99,,7,E,24,,6,E,15,E,75,,35,E,83,E,173,E,299,E,612,E,1111,,1162,,1386,,1270,,557,,649,,1111,,2097.7,
Brunei Darussalam,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,1257,,697,,873,,818,,996,,1400,,1687,,1715,,1705,,1639,,1846,,2437,E,2557,E,3618,E,2599,E,2171,E,2384,E,1239,,2589,,2691,E,2681,E,6273,,6091,,4001,E,5004,E,4233,,3270,,4319,,5348,,5534,E,5277,,4850,E,4231,E,4013,E,5110,E,5925,E,6655,,10000,,8265,,5689,,6826,,6916,,7600,,8111.53,
Brunei Darussalam,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,47,,51,,21,,18,,25,,18,,14,,17,,53,,94,,76,,80,E,100,E,120,E,130,E,150,E,150,E,170,E,170,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,304,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,216,,0,...
Bulgaria,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,49391,,49381,,56618,,55873,,62408,,46379,,50454,,32528,,25993,,28767,,31062,,42850,,51271,,39884,,20590,,28597,,15300,E,3614,,6447,,19104,,22552,,8868,,1060,,1212,,1580,,1791,,2627,,2700,,2692,,1565,,1357,,3786,,10017,,10508,,7519,,6635,,5139,,6514,,5666,,5432,,4958,,7336,,9737,,8192.25,
Bulgaria,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,13411,,20810,,29561,,33778,,22032,,30430,,51952,,34723,,19299,,25472,,18924,,25294,,20894,,17493,,2749,,2667,,6266,,3753,,13296,,12161,,6541,,19410,,23312,,20612,,20164,,21392,,22262,,27761,,27650,,30311,,32603,,25480,,37268,,35656,,28974,,29828,,26677,,27285,,27525,,30273,,31838,,30736,,31089,,30560.89,
Burkina Faso,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,10,,10,,4,,0,...,11,,31,,2,,0,...,0,...,5,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,63,,54,,8,,15,,0,...,0,...,0,...,50,,0,...,4,,96,,20,,69,,5,,73,,0,...,30,,100,,0,...,89,,0,...,0.04,
Burkina Faso,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,938,E,1205,,1148,,1124,,1534,,1658,,2316,,2280,,1558,,2264,,3567,,5434,,7619,,6850,E,5100,E,4531,E,4100,E,3892,,7492,,7579,,8542,,10873,,5351,,13292,,12266,,7597,,8278,,8503,,11398,,22380,,25134,E,26888,,26931,,45139,,53418,,61983,,61050,,63811,,66391,,75406,,81895,,106762,,117170,,130204.93,
Burundi,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,13,,5,,7,,2,,0,...,3,,0,...,0,...,10,,0,...,1,,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,1,,1,,2,,5,,2,,4,,6,,13,,6,E,8,,13,,13,,11,,11,,9,,11,,31,,158,,68,,31,,3,,1,,8,,0.65,
Burundi,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,43,,146,,38,,168,,306,,370,,422,,461,,428,,194,,4,,14,,37,,207,E,232,E,183,E,152,E,279,,435,,28,,220,,83,,135,,134,,59,,91,,78,,111,,87,,34,,83,,25,,38,,82,,590,,1503,,2813,,2897,,2991,,2504,,2817,,2487,,2533,,3892.5,
Cabo Verde,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,1390,,673,,437,,1037,,1113,,416,,3616,,2188,,1900,,1776,,2035,,3505,,1099,,2862,,1592,,93,,2169,,1695,,1896,,1210,,2757,,2970,,2133,,1217,,322,,246,,238,,44,,324,,9111,,18172,,9807,,10081,E,13380,,15909,,17992,,14270,,16807,,28689,,30633,,24774,,14404,,20914,,18611.95,
Cabo Verde,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,248,,12,,7,,5,,4,,3,,1,,28,,29,,18,,12,,208,,84,,249,,211,,216,,237,,382,,561,,751,,584,,1850,,1002,,1005,,686,,725,,571,,540,,484,,415,,549,,485,,595,,559,,454,,461,,565,,545,,460,,421,,524,,565,,545,,517.68,
Cabo Verde,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,541,,376,,0,...,0,...,0,...,0,...,5864,,2316,,3909,,345,,0,...,0,...,0,...,0,...,0,...,6222,,7862,,0,...,0,...,0,...,0,...
Cambodia,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,8,,48,,118,,45,,179,,460,,486,,432,,22360,,21146,,18035,,15519,,16265,,24285,,25375,,28559,,30003,,23779,,32932,,34860,,23647,,29193,,17849,,14705,,15197,,18380,,23237,E,19571,E,19292,E,18743,E,18239,E,19513,E,19616,E,22862,E,27982,E,21476.37,E
Cambodia,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2752,E,5248,E,4372,,2396,E,2461,E,2657,E,3120,,960,,1233,,1977,,1875,,1145,,1758,,2344,,1893,,2301,,3303,,5781,,8299,,8730,,22316,,13605,,15800,,15360,E,11418,E,11200.63,
Cameroon,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,2198,,2200,,3622,,1493,,1174,,1254,,1508,,1700,E,3395,,7084,,6420,,9585,,2505,,261,,1278,,4,,0,...,57,,84,,175,,896,,97,,72,,174,,62,,61,,11,,71,,69,,91,,1419,,2013,,1659,,3016,,4237,,1769,,3291,,3124,,3863,,3429,,4291,,3779,,3571,E,3510.93,E
Cameroon,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,9760,,14190,,13402,,16274,,20090,,28065,,32257,,34244,,44952,,62027,,84269,,64992,,67382,,64723,,60228,,24667,,59220,E,46831,,39029,,47355,,42508,,65454,,79277,,76199,,82275,,99310,,80107,,126235,,121050,,107708,,102869,,141220,,154156,,205880,,169398,,224893,,189501,,206326,,197957,,200409,,236963,,177604,,159871,E,166162.46,E
Canada,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,283232,,344114,,350222,,341683,,350476,,393028,,403346,,362321,,395418,,402678,,420620,,412429,,470708,,453867,,479879,,414894,,381111,,327442,,256023,,249084,,286461,,232692,,291157,,264643,,251834,,248178,,267494,,291058,,318192,,322269,,313102,,291772,,289261,,262790,,274503,,243629,,209353,,207394,,201581,,219774,,236869,,234664,,231933,,235569.51,
Canada,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,46387,,56320,,50859,,54150,,59510,,56710,,51391,,58235,,62692,,60852,,74833,,101102,,95690,,109677,,107477,,113711,,133867,,177218,,227122,,261048,,259326,,270321,,260160,,259312,,292000,,302103,,310231,,289627,,265184,,256276,,265781,,239544,,240981,,254338,,256792,,263505,,255083,,244025,,264355,,265242,,275792,,249263,,245405,,255446.2,
Canada,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,955,,534,,1004,,520,,492,,603,,736,,1055,,1549,,1468,,4061,,2921,,2005,,3861,,4233,,5396,,8021,,0,...,0,...,0,...,0,...,38665,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2409,,4124,,3840,,3117,,4158.49,
Cayman Islands,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,891,E,3260,E,130,E,0,...,0,...,0,...,0,...,76,E,112,E,60,E,35,E,12,E,0,...,102,E,100,E,250,E,317,E,106,E,36,E,134,E,100,E,62,E,58,E,0,...,34,E,90,E,58,E,34,E,50,E,89,E,40,E,30,E,0,...,0,...,0,...,21,E,0,...,0,...,0,...,0,...
Cayman Islands,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,93,,125,,125,E,140,E,145,E,155,E,170,E,340,E,350,E,375,E,340,E,480,E,490,E,390,E,450,E,325,E,38,E,34,E,77,E,54,E,87,E,123,E,164,E,162,E,194,E,136,E,386,E,508,E,258,E,397,E,431,E,345,E,419,E,338,E,300,E,208,E,303,E,441,E,304,E,354.98,E
Central African Republic,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,7,,0,...,0,...,22,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,81,,80,E,80,E
Central African Republic,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,614,,542,,308,,204,,351,,17,,0,...,289,,84,,609,,867,,880,E,915,E,962,,861,,342,,326,,382,,325,,202,,220,,550,,357,,647,,580,,567,,501,,1415,,1578,,1740,,1625,E,2976,,2568,,3679,,5354,,5190,,5387,,4951,,5545,,6046,,5414,,6251,,4352,E,4181.84,E
Chad,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,E,2,E,0,...,0,...,0,...,13,,0,...,290,,45,,40,E,50,E,52,E,55,E,66,E,66,E,55,E,60,E,58,E,60,E,60,E
Chad,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,586,,345,,1500,,612,E,0,...,5,E,1,E,32,E,466,E,560,E,74,,97,,1182,,362,,372,,535,E,419,E,432,E,715,E,706,E,1082,E,361,E,339,E,240,E,269,E,696.5,E
Chile,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,223104,,245862,,347931,,468326,,606272,,584391,,922853,,828291,,934191,,1297581,,1273871,,1280053,,1115724,,1564648,,1215385,,1238602,,1257492,,1173977,,1463961,,1624637,,1322454,,1147424,,765189,,888736,,834572,,943698,,814753,,864055,,843818,,1079534,,876768,,877759,,753285,,925514,,514577,,528731,,524438,,478000,,504685,,391383,,385213,,415627,,517434,,518123.83,
Chile,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,450,,892,,1731,,1117,E,3705,,3892,,2849,,1521,,979,,651,,103,,737,,436,,1928,,8374,,7681,,16079,,13842,,11276,,14874,,26218,,23582,,23647,,69034,,103996,,82179,,50946,,112235,,149025,,89188,,143282,,167523,,150138,,71386,,148765,,183692,,172806,,149055,,168312,,172451,,121508,,143540,,160866,,149900.53,
China,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,40000,E,37500,E,39000,E,44000,E,48500,E,55000,E,57500,E,59000,E,68500,E,71500,E,92500,E,101506,,101003,,115401,,134099,,164001,,209466,,237536,,309802,,370351,,425948,,482481,,553476,,830763,,955240,,1290598,,1250861,,1227728,,1392097,,1537567,,1794352,,1822777,,1801927,,1764897,,1930895,,2398193,,2159936,,2183509,,2284832,,2237505,,2365518,,2479627,,2436546,,2508039.31,
China,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,150226,E,253262,E,271447,E,296770,,563178,,644223,,352704,,764950,,982436,,850643,,1176011,,1241039,,1272192,,1390405,,994844,,1094817,,2112307,,1879058,,1955511,,1871042,,2445880,,3089382,,2612513,,2711245,,3107634,,2983188,,2985877,,3243034,,3169113,,3018978,,3108772,,2889763,,2907392,,3702959,,3720471,,4016090.24,
"China, Hong Kong SAR",Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,20107,,26819,,33345,,43612,,60143,,50238,,49650,,55564,,59145,,64158,,66072,,72468,,80266,,93270,,91854,,86176,,89128,,86199,,90817,,100845,,111886,,131562,,87411,,52109,,47768,E,43594,E,44149,E,39364,E,39559,E,38228,E,37336,E,33862,E,34177,E,35130,E,35321,,37007,E,33914,E,37137,E,35484,E,32116,E,31727,E,69411,,68803,,67698.15,
"China, Hong Kong SAR",Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,24356,,24902,,27723,,30098,,33099,,32902,,55237,,46088,,47183,,47611,,61489,,66693,,89125,,102380,,138638,,174857,,204608,,185655,,186623,,180782,,181531,,176486,,124102,,118870,,132680,,168011,,167740,,183063,,185572,,184576,,181661,,173254,,143576,,140945,,176870,,181689,,166520,,166222,,166988,,169817,,162133,,147131,,152762,,144808.28,
"China, Hong Kong SAR",Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,4315,,2760,,2857,,4480,,5743,,8656,,26518,,14635,,17860,,18966,,34797,,26144,,44101,,58594,,80612,,102108,,110207,,90120,,101496,,73963,,50313,,30987,,29851,,36661,,46538,,71119,,68835,,78975,,73344,,68171,,79553,,90918,,48099,,42511,,74482,,75581,,65798,,115606,,104839,,37201,,32491,,0,...,0,...,0,...
"China, Macao SAR",Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,2835,,1734,,2670,,1203,,690,,258,,672,,836,,1249,,1158,,1837,,2636,,2147,,1864,,1524,,655,,84,,129,,106,,92,,22,,83,,45,,15,,11,,0,N,0,...,0,...,93,,86,,164,,112,,132,,578,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,11,,29,,34.08,
"China, Macao SAR",Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,3169,,2952,,3195,,2973,,3199,,4532,,3255,,4047,,5335,,4169,,4093,,4886,,3751,,4395,,5330,,2788,,2704,,3213,,3630,,4551,,4941,,9757,,10093,,4893,,4927,,5687,,7387,,9725,,9175,,9752,,10228,,10657,,10785,,10912,,10903,,10819,,8676,,8111,,9160,,8998,,7844,,7974,,8012,,8469.99,
"China, Macao SAR",Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,74,,28,,122,,229,,168,,143,,94,,106,,93,,85,,161,,107,,126,,287,,75,,72,,75,,94,E,69,,133,,58,E,39,E,0,...,0,...
Colombia,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,164,,217,,381,,394,,414,,1992,,2041,,1525,,1289,,2089,,2166,,2507,,14449,,26701,,36549,,63340,,66314,E,54817,,77768,,74820,,65053,,64230,,65445,,69915,,80824,,65783,,58453,,52603,,61964,,59019,,47782,,55418,,72282,,59878,,43743,,54082,,46677,,47698,,57830,,43809,,39043,,24795,,25904,,27313.1,
Colombia,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,52109,,46455,,65818,,113201,,92954,,99027,,111659,,65859,,120663,,80720,,84236,,49457,,66152,,37289,,72528,,91224,,65167,,100237,,127531,,119386,,99507,,106548,,89445,,68278,,102339,,88032,,83799,,89463,,109729,,122391,,117855,,108388,,116914,,115523,,116057,,122388,,105753,,121529,,127113,,114706,,111627,,95029,,112812,,116328.56,
Comoros,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,14,,16,,11,,10,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,54,,167,,73,,64,E,0,...,0,...,0,...,0,...,1,,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,1,,0,...,0,...,0,...,4,,0,...,0,...,0,...
Comoros,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,254,,256,,151,,362,,83,,199,,207,E,270,E,341,E,343,E,350,E,334,E,505,E,460,E,387,,288,,207,,261,,219,,445,,269,,283,,357,,300,,259,,293,,251,,2748,,518,,831,,451,,608,,456,,683,E,558,E,1651,,1095,,1709,,2324.1,
Congo,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,30,,635,,850,,60,,20,,9,,23,,69,,24,,26,,15,,1,,1,,0,...,7,,23,,83,,5,E,12,E,26,E,21,E,32,E,31,E,40,E,52,E,35,E,29,E,266,,22,E,125,,324,,269,,266,,22,E,153,,13,,426,,330,E,6466,,15456.4,,12984,E,11507.15,
Congo,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,5119,,7246,,11543,,14668,,12897,,11245,,14498,,19323,,31727,,35718,,35156,,34403,,29680,,25990,,26391,E,25113,,29974,,28333,,23477,,13356,,16882,,15162,E,12457,E,11179,E,10720,E,17438,E,9945,E,7531,E,11428,E,11925,,9298,E,7052,E,25295,,22829,,9317,,16517,,16130,,28251,,35753,,18110,E,30521,,45493,,38454,,45231.75,
Congo,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,500,E,1300,E,1300,E,1300,E,3000,E,2400,E,1800,E,1100,E,910,E,1400,E,1300,E,1900,E,2400,E,2900,E,2200,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
"Congo, Dem. Rep. of the",Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,12,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,29,E,53,E,33,E,2,E,4,E,0,...,18,E,0,...,0,...,1,E,1,E,0,...,0,...,0,...,76,E,235,E,116,E,100,E,603,E,150,E,6.98,,5.44,,55.34,,29.99,,19.48,
"Congo, Dem. Rep. of the",Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,43376,,26859,,22545,,25000,E,37000,E,56945,,40502,,60429,,57571,,112683,,119658,,89581,,89179,,86759,,76700,,83926,,78832,,132766,,69182,,85919,,104459,,84350,,110349,,83100,E,61241,,70252,E,66829,E,63562,E,65743,E,67416,E,71527,E,74392,E,71144,E,70368,E,76771,E,85613,E,85608,E,88466,E,97308,E,175542.42,,149645.52,,112575.07,,113515.53,,94732.36,
"Congo, Dem. Rep. of the",Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3.5,,0,...,0,...,0,...,1.2,
Cook Islands,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,13,,9,,102,,402,E,94,E,20,E,14,,8,,14,,6,,631,,765,,464,,1265,,740,,1400,E,1500,E,1150,E,1300,E,1100,E,1408,E,2787,E,4022,E,3980,E,4419,E,2551,E,2988,E,2490.39,E
Cook Islands,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,250,E,350,E,210,E,220,E,190,E,240,E,146,E,273,E,202,E,184,E,86,E,161,E,120,E,180,E,240,E,196,,205,E,206,E,220,E,190,E,184,E,84,E,109,,104,,134,E,52,,23,,194,,49,,152,,93,,152,,152,E,95,E,129,E,79,E,134,E,138,E,290,E,253,E,145,E,164,E,179,E,190.88,E
Costa Rica,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,1229,,2014,,1413,,4354,,1678,,2221,,2739,,2960,,3022,,3140,,4904,,7762,,9742,,13294,,20316,,14369,,11495,,12452,,18063,,21504,,33885,,34362,,31525,,30929,,30996,,41674,,43905,,37999,,30161,,31918,,26540,,23954,,27513,,23678,,16574,,19557,,19931,,19225,,17841,,16902,,14836,,15575,,18306,,16593.06,
Costa Rica,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,2416,,2563,,1873,,3664,,7291,,1727,,1614,,4426,,7401,,7720,,4983,,9377,,8612,,12614,,14724,,13760,,16339,,14570,,28076,,22382,,24257,,34313,,24496,,22100,,17420,,21809,,28196,,24598,,25365,,23651,,22815,,20602,,25871,,25442,,19423,,31860,,22616,,21576,,40942,,38627,,46237,,55265,,48900,,48243.72,
Croatia,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,17223,,21635,,16986,,13866,,15946,,19554,,17589,,16099,,16875,,19078,,20481,,21072,,21273,,22154,,26556,,27803,,27271,,30400,,31683,,35230,,30034,,31842,,44335,,48147,,48599,,49292,,51903,,53334.49,
Croatia,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,19211,,22349,,20303,,24642,,19215,,27444,,21974,,21819,,31337,,57425,,68058,,63651,,43330,,55698,,49696,,41133,,44833,,37952,,31873,,26428,,25745,,23457,,30485,,32767,,34362,,34727,,37588,,38211.57,
Cuba,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,6132,,9919,,27778,,27123,,35371,,17879,,14925,,23567,,15766,,22451,,24098,,11927,,13355,,10539,,8867,,5575,,546,,280,,600,,2565,,2067,,731,,500,,370,,259,,633,,1456,,1422,,4509,,387,,587,,678,,402,,437,,503,,387,E,348,E,367,E,12,E,19,E,45,E,749,E,244,E,9.56,E
Cuba,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,75700,,76329,,102944,,91405,,129335,,100844,,57336,,67685,,42425,,70079,,72670,,75493,,74141,,43324,,42539,,14676,,32672,,52366,,45610,,52573,,34759,,28398,,35634,,22380,,33651,,31056,,16088,,28312,,53946,,42795,,21241,,24518,,30441,,19784,,12719,,13322,E,10031,E,9187,E,11958,E,14462,E,14615,E,12996,E,17125,E,21315.65,E
Cuba,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,94,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Curaçao,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,12752,E,15347,E,16368,E,18793,E,20061,E,23680,E,22075,E,23969,E,26636.01,E
Curaçao,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1549,E,1340,E,1290,E,1194,E,1380,E,1328,E,1121,E,1359,E,973.28,E
Cyprus,Marine fishes,Exports,Tonnes – net product weight,Tonnes – net product weight,6,,0,...,133,,62,,18,,106,,0,...,0,...,0,...,0,...,47,,77,,79,,26,,53,,320,,97,,828,,207,,213,,284,,129,,175,,274,,639,,633,,518,,423,,2480,,3070,,2727,,2562,,2672,,2277,,2721,,3373,,3203,,4391,,3594,,4562,,5361,,5249,,5411,,5971.34,
Cyprus,Marine fishes,Imports,Tonnes – net product weight,Tonnes – net product weight,1633,,2181,,3055,,2289,,3009,,3980,,6810,,6292,,5827,,6624,,7913,,8873,,8325,,9033,,10151,,10334,,12211,,11700,,12157,,13502,,11972,,11895,,12569,,12051,,13050,,14829,,13480,,13848,,18278,,17573,,13199,,14413,,19740,,14046,,14159,,14978,,18716,,14405,,15717,,17756,,20120,,21955,,21526,,18365.8,
Cyprus,Marine fishes,Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6,,4,,23,,106,,157,,254,,195,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
