Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S
Solomon Islands,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,
Somalia,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,17,E,90,E,6,E,0,...,3,E,12,E,4,E,0,...,0,...,0,...,0,...,0,...,2,E,0,...,0,...,0,...,0,...,0,...,3,E,4,E,26,E,19,E,20,E,15,E,39.4,E
Somalia,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,E,0,...,0,,0.45,E
South Africa,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,142,,234,,234,,192,E,279,,246,,218,,218,,334,,189,,520,,421,,455,,462,,1081,,1359,,1126,,894,,1154,,1822,,1172,,1039,,846,,883,,1389,,1261,,1534,,1181,,1366,,945.66,
South Africa,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,31,,79,,37,,56,,16,,6,,18,,24,,38,,123,,1149,,1144,,851,,1831,,1349,,604,,463,,598,,663,,176,,551,,349,,249,,331,,414,,74,,110,,85,,155.56,
South Sudan,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,61,E,0,...,0,...,0,...,0,...,0,...,0,...
Spain,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,1,,38,,63,,53,,90,,175,,337,,107,,24,,165,,287,,618,,2656,,2949,,4675,,6978,,12390,,17462,,17963,,16539,,12377,,11647,,11560,,11767,,14044,,15022,,17604,,16590,,17197,,18427,,21517,,24705,,18111,,18218,,18384,,19077,,21842,,21144,,19017.09,
Spain,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,852,,787,,601,,509,,1293,,1565,,2153,,3451,,2001,,2308,,3409,,4788,,4900,,4669,,5340,,6372,,7218,,9691,,9649,,13913,,16324,,17409,,16187,,17503,,16220,,14084,,13768,,10996,,12047,,11505,,15477,,14699,,13393,,13997,,12074,,12873,,13630,,12701,,14050.94,
Sri Lanka,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,61,,61,,332,,50,,54,,40,,45,,57,,33,,26,,35,,53,,49,,62,,0,...,0,...,0,...,0,...,0,...,54,,48,,81,,76,,89,,8,,85,,81,,95,,110,,74,,77,,69,,51,,66,,76,,94,,58,,34,,59,,39,,36,,52,,86,,186.92,
Sri Lanka,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,28,,44,,34,,31,,0,...,29,,154,,158,,172,,131,,149,,27,,36,,122,,15,,31,,0,N,29,,559,,1845,,902,,301,,877,,923.81,
Sri Lanka,"Sharks, rays, chimaeras",Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,2,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
St. Pierre and Miquelon,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,32,E,0,...,10,E,0,...,1,E,0,...,0,...,0,...,0,...,0,...,2,E,0,...,0,...,0,...,0,...,39,E,50,E,30,E,16,E,37,E,34,E,22,E,19.36,E
Sudan,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2.58,E
Sudan (former),"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Suriname,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,28,E,74,E,40,E,23,E,80,E,26,E,29,E,88,E,389,E,81,E,251,E,89,E,110,E,173,E,107,E,44,E,206,E,397,E,0,...
Sweden,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,106,,164,,926,,600,,434,,244,,387,,233,,160,,219,,316,,471,,399,,329,,235,,224,,176,,134,,69,,338,,327,,179,,134,,152,,184,,258,,296,,358,,429,,449,,301,,252,,328,,315,,283,,116,,132,,103,,139,,482,,542,,326,,128,,102.8,
Sweden,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,11,,1,,2,,0,...,0,...,0,...,4,,5,,5,,11,,19,,22,,20,,18,,24,,18,,22,,40,,45,,354,,294,,108,,122,,101,,166,,153,,160,,194,,237,,315,,206,,274,,361,,266,,305,,131,,155,,132,,135,,111,,113,,135,,133,,110.92,
Switzerland,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,22,,8,,0,N,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,...,0,...,0,...,0,...,0,...
Switzerland,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,117,,30,,51,,53,,39,,35,,21,,31,,29,,18,,12,,5,,6,,3,,4,,6,,4,,2,,1,,2,,1,,1,,1,,1,,6,,7,,6,,6,,6,,9,,10,,13.03,
Taiwan Province of China,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,1286,,1817,,1693,,1407,,1039,,887,,986,,685,,610,,837,,824,,995,,915,,2374,,2931,,2674,,2604,,2244,,2278,,3957,,3321,,3077,,2517,,3606,,5545,,7771,,7593,,8871,,12589,,15003,,18309,,21671,,22688,,26920,,28295,,27458,,21393,,21556,,11050,,8253,,12606,,12524,,11097,,12320.42,
Taiwan Province of China,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,1,,3,,20,,103,,125,,70,,78,,209,,95,,154,,418,,218,,438,,558,,600,,3677,,2148,,397,,868,,788,,935,,1072,,1661,,4324,,4617,,5816,,4040,,3923,,4125,,4320,,4732,,4346,,6896,,7473,,7780.27,
Taiwan Province of China,"Sharks, rays, chimaeras",Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,...,27,,0,...,0,...,6,,14,,11,,0,...,0,N,2,,7,,38,,15,,0,N,0,...,0,N,0,N,1,,0,N,1,,11,,0,...,0,...,0,...,0,...,0,...
"Tanzania, United Rep. of","Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,868,,544,,0,...,0,...,1,,0,...,0,...,1,,0,N,1,,0,N,1,,2,,2,,1,,0,N,1,,0,...,0,...,4,,0,...,0,...,0,...,66,,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,...,0,...,0,...,0,...,0,...
"Tanzania, United Rep. of","Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,192,,0,N,0,N,0,...,0,...,0,...,0,...,25.67,E
Thailand,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,17,,11,,18,,29,,58,,60,,80,,33,,21,,22,,37,,46,,52,,35,,27,,28,,88,,22,,137,,82,,225,,79,,139,,134,,70,,174,,145,,30,,44,,77,,242,,13272,,4933,,6100,,8156,,8320,,5955,,4349,,4694,,5094,,4079,,438,,134,,91.1,
Thailand,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,314,,330,,91,,119,,109,,163,,173,,147,,84,,97,,95,,106,,605,,745,,699,,699,,591,,562,,763,,527,,553,,399,,156,,285,,276,,247,,224,,202,,227,,349,,315,,615,,348,,261,,677,,985,,623,,892,,438,,779,,1945,,3027,,2922,,3560.99,
Timor-Leste,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,112,E,96,E,131,E,1,E,0,...,1,E,0,...,0,...,4,,0,...,1,E
Togo,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,21,E,873,E,28,E,21,E,31,E,38,E,33,E,36,E,19,E,26,E,29,E,23,E,23,E,16,E,21,E
Togo,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Tonga,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,1,,0,...,0,...,1,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,15,,0,...,0,N,0,...,0,...,0,...,0,...,0,...
Tonga,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...
Trinidad and Tobago,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,13,,32,,57,,40,,17,,13,,64,,78,,31,,128,E,211,E,154,E,428,E,646,E,439,E,163,E,229,E,181,E,35,E,33,E,33.69,E
Trinidad and Tobago,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,28,,40,,164,,148,,80,,268,,330,,160,,184,,220,,221,,387,,160,E,998,E,779,E,381,E,374,E,303,E,186,E,272,E,246.17,E
Tunisia,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,1,,0,...,0,...,0,...,0,...,0,N,0,N,0,...,0,N,0,N,0,N,1,,2,,0,N,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,1,,0,N,22.5,,1.87,
Tunisia,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7,,40,,15,,60,,2,,93,,151,,50,,64,,666,,61,,29,,34,,35,,33,,61,,33,,5,,24,,21.04,,25.8,
Turkey,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,290,,354,,334,,543,,309,,173,,14,,22,,158,,116,,76,,59,,95,,152,,38,,63,,60,,101,,35,,61,,56,,82,,91,,133,,147,,77,,37,,29,,34,,33,,33,,46,,64,,72,,95.19,
Turkey,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,20,,0,...,0,...,0,...,0,...,0,...,0,...,16,,0,...,0,...,0,...,19,,5,,73,,16,,2453,,850,,0,...,0,...,8,,8,,3,,11,,18,,0,N,35,,3,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Turkmenistan,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,94,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,E,0,...,0,...,0,...,0,...,0,...
Turks and Caicos Is.,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Turks and Caicos Is.,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,28,,34,,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Uganda,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,0,N,0,N,0,...,0,...,0,N,0,...,0,...
Ukraine,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,3,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Ukraine,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,9,,57,,16,,70,,11,,62,,107,,61,,111,,80,,76,,227,,92,,13,,186,,263,,252,,277.42,
United Arab Emirates,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,E,36,E,22,E,482,E,391,E,519,E,378,E,515,E,476,E,496,E,562,E,432,E,496,E,515,E,593,E,631,E,481,E,346,E,322,E,378,E,294,E,248,E,226,E,123,E,110.26,
United Arab Emirates,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,181,E,0,...,47,E,50,E,0,...,0,...,0,...,108,,18,,1,E,257,,2,E,11,,2,,29,,96,,460,E,9,,65,,418,,412,,274,,108,,106,,72.83,
United Arab Emirates,"Sharks, rays, chimaeras",Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,2,,0,...,43,,0,...,4,,90,,0,...,0,...,0,...,17,,66,,71,,22,,19,,41,,24,,0,...
United Kingdom,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,2491,,2754,,2569,,2315,,2053,,1841,,1436,,2553,,4750,,6883,,6944,,7982,,6664,,5373,,5007,,5603,,5403,,3048,,3638,,3036,,2995,,2964,,4141,,3848,,4470,,6317,,5227,,4796,,4597,,3759,,1798,,1234,,783,,844,,678,,780,,955,,881,,1010,,820,,985,,886,,1120,,1138.64,
United Kingdom,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,1112,,1164,,1437,,2014,,1669,,1462,,1542,,3298,,3379,,6362,,5074,,7386,,4542,,2624,,3105,,2305,,2568,,2693,,3094,,3276,,3113,,2823,,3151,,2920,,2084,,2571,,2469,,2167,,2538,,1789,,1490,,1999,,1634,,2176,,2511,,2135,,1531,,1177,,1406,,1036,,995,,1123,,625,,729.1,
United States of America,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,517,,3029,,3710,,6716,,6980,,8278,,11359,,12063,,9241,,7000,,6743,,6685,,4004,,4509,,3060,,2403,,2556,,3093,,3881,,6971,,2863,,3438,,4428,,9778,,8442,,9370,,8939,,10667,,9196,,8407,,9416.96,
United States of America,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2706,,2945,,2828,,2540,,2138,,3008,,3262,,3426,,2721,,2684,,1706,,2428,,2624,,2166,,955,,1311,,1102,,1571,,1383,,1123,,452,,199,,233,,253,,289,,235,,161,,301,,422,,93,,168.83,
United States of America,"Sharks, rays, chimaeras",Reexports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,57,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,489,,51,,38,,3,,21,,0,...,40,,1.86,
Uruguay,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,691,,360,,408,,138,,17,,115,,180,,196,,544,,657,,532,,228,,58,,54,,58,,43,,164,,3,,364,,561,,967,,2638,,7406,,1709,,303,,346,,806,,973,,1051,,1450,,4129,,7996,,12070,,17439,,15641,,11427,,11928,,8073,,5996,,4137,,4073,,5155,,5069,,3490.23,
Uruguay,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,11,,2,,0,...,137,,1353,,1315,,971,,262,,108,,61,,90,,333,,1105,,6076,,13277,,18410,,21808,,20719,,13312,,12849,,9362,,7940,,4208,,5041,,5675,,6603,,4235.2,
Uzbekistan,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,E,0,...,0,...,0,...,0,...
Vanuatu,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,E,11,E,0,...,63,E,25,E,0,...,0,...,0,...,1,,0,...,0,...,65,E,128,E,267,E,420,E,634,E,1068,E,2054,E,2149.92,E
Vanuatu,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,E,0,...,0.16,E
Vanuatu,"Sharks, rays, chimaeras",Reexports,Tonnes – net product weight,Tonnes – net product weight,5,,18,,21,,28,,107,,14,,5,,9,,22,,11,,5,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
"Venezuela, Boliv Rep of","Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,10,,28,,14,,41,,26,,19,,13,,18,,40,,23,,7,,2,,8,,7,,13,,16,,0,...,0,...,0,...,0,...,0,...,0,...,1,E,19.82,E
"Venezuela, Boliv Rep of","Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,33,,4,,211,,260,,745,,1730,,2742,,1054,,224,,64,,46,,56,,106,,70,,467,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Viet Nam,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,8,E,48,E,111,E,82,E,54,E,32,E,17,E,36,E,20,E,31,E,22,E,27,E,0,...,0,...,161,E,60,E,75,E,20,E,26,E,28,E,1469,E,3099,E,3196,E,93,E,263,E,236,E,603,,715,E,1047,E,1889,,2143,E,3163,E,2792,E,1110,E,894,E,814,,1299,,1214,,753.74,
Viet Nam,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,E,0,...,0,...,25,E,0,...,57,,0,...,0,...,13,,66,,92,,2395,,1111,,900,E,2098,,2170,E,2727,E,2951,,1905,E,403,E,2177,,3096,,2702,,3259.5,
Yemen,"Sharks, rays, chimaeras",Exports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,38,,8,,0,...,0,...,146,,171,,107,,32,,9,,22,,8,,9,,183,,141,,141,E,305,E,471,E,733,E,816,E,370,E,674,E,846,,674,,388,E,595,E,454,E,796,E,200,E,274,E,139.97,E
Yemen,"Sharks, rays, chimaeras",Imports,Tonnes – net product weight,Tonnes – net product weight,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,0,...,0,...,36,,10,,0,...,0,...,0,...,0,...,0,...,0,...,5,E,0,...,2.75,,4.97,
